,label,feature,normalised_value,raw_value,dataset,unit,color,plotting_id
108,GoC,mfr,-0.3072500972027024,23.925948274810025,23-02-13_HS15,218,"(56, 174, 62)",108
109,GoC,mfr,-0.47134668893780435,16.430848034458634,23-02-13_HS15,250,"(56, 174, 62)",109
110,PkC_ss,mifr,1.7780759335231053,171.09602316876533,18-08-30_YC001_probe1,431,"(28, 120, 181)",0
111,PkC_ss,mifr,1.9783639660588803,183.0444052607278,18-08-30_YC001_probe1,437,"(28, 120, 181)",1
112,PkC_ss,mifr,0.2666407598974589,80.92985231437243,18-08-30_YC001_probe1,487,"(28, 120, 181)",2
113,PkC_ss,mifr,0.16251268920985446,74.71798853338417,18-08-30_YC001_probe1,492,"(28, 120, 181)",3
114,PkC_ss,mifr,0.19179504309669013,76.46485652326011,18-08-30_YC001_probe1,494,"(28, 120, 181)",4
115,PkC_ss,mifr,-0.15332327180682465,55.87647966821822,18-08-30_YC001_probe1,512,"(28, 120, 181)",5
116,PkC_ss,mifr,1.0818060477652371,129.55934956508355,18-08-30_YC001_probe1,668,"(28, 120, 181)",6
117,PkC_cs,mifr,-0.7288408775232433,21.54340361424619,20-03-06_DK186_probe1,364,"(0, 0, 0)",7
118,PkC_cs,mifr,-0.9769672175510128,6.741179636123844,20-03-06_DK186_probe1,369,"(0, 0, 0)",8
119,PkC_ss,mifr,0.599168034521179,100.76709811932821,20-03-06_DK186_probe1,370,"(28, 120, 181)",9
120,PkC_cs,mifr,2.043500415711643,186.93018504852455,20-03-06_DK186_probe1,380,"(0, 0, 0)",10
121,PkC_cs,mifr,-1.033857955094712,3.347306017917236,20-03-06_DK186_probe1,402,"(0, 0, 0)",11
122,PkC_cs,mifr,3.373049998131727,266.2457897795602,20-03-06_DK186_probe1,424,"(0, 0, 0)",12
123,PkC_ss,mifr,0.3075938893940574,83.3729520487491,20-03-06_DK186_probe1,517,"(28, 120, 181)",13
124,GoC,mifr,-0.9687490297416824,7.231443816195859,20-03-06_DK186_probe1,617,"(56, 174, 62)",14
125,GoC,mifr,-0.9429013123321228,8.773415145707645,20-03-06_DK186_probe1,622,"(56, 174, 62)",15
126,PkC_ss,mifr,0.4975179912561674,94.70306353264897,20-03-06_DK186_probe1,783,"(28, 120, 181)",16
127,PkC_cs,mifr,3.339156788613698,264.223856604037,20-03-06_DK186_probe1,1031,"(0, 0, 0)",17
128,PkC_cs,mifr,0.982198636234845,123.61717020924064,20-03-06_DK186_probe1,1109,"(0, 0, 0)",18
129,PkC_ss,mifr,0.2720830306216675,81.25451639558322,20-03-06_DK186_probe1,1124,"(28, 120, 181)",19
130,PkC_ss,mifr,0.7193909101349432,107.93911352055372,20-03-06_DK186_probe1,1126,"(28, 120, 181)",20
131,PkC_ss,mifr,0.17363023097451213,75.38121656176752,20-03-06_DK186_probe1,1142,"(28, 120, 181)",21
132,PkC_ss,mifr,0.8656049178953135,116.6616558002879,20-03-06_DK186_probe1,1195,"(28, 120, 181)",22
133,PkC_ss,mifr,0.7436942085971502,109.38895099933362,20-03-06_DK186_probe1,1197,"(28, 120, 181)",23
134,PkC_ss,mifr,1.0877211213791371,129.9122191736476,20-03-06_DK186_probe1,1199,"(28, 120, 181)",24
135,MLI,mifr,-0.8216400923567256,16.007374014142606,20-03-06_DK186_probe2,447,"(224, 85, 159)",25
136,MLI,mifr,-0.7208424024269473,22.020560613561766,20-03-06_DK186_probe2,452,"(224, 85, 159)",26
137,MLI,mifr,-0.4325951955034805,39.21623487157008,20-03-06_DK186_probe2,468,"(224, 85, 159)",27
138,MLI,mifr,-0.5376878418216979,32.94682837050393,20-03-06_DK186_probe2,478,"(224, 85, 159)",28
139,GoC,mifr,0.26751463529051217,80.98198422143032,20-03-06_DK186_probe2,522,"(56, 174, 62)",29
140,GoC,mifr,0.27783692944030774,81.59777096118651,20-03-06_DK186_probe2,530,"(56, 174, 62)",30
141,GoC,mifr,-0.27046900212078373,48.88803443506049,20-03-06_DK186_probe2,603,"(56, 174, 62)",31
142,MLI,mifr,-0.8433991379127406,14.709316476864398,20-03-06_DK186_probe2,956,"(224, 85, 159)",32
143,MLI,mifr,-0.946458458102147,8.561210071450567,20-03-06_DK186_probe2,973,"(224, 85, 159)",33
144,GoC,mifr,-0.39752380674690185,41.30845350317759,20-03-06_DK186_probe2,1011,"(56, 174, 62)",34
145,GoC,mifr,-0.3905232618869956,41.72607798018244,20-11-05_DK215_probe1,3191,"(56, 174, 62)",35
146,PkC_cs,mifr,-1.0494600237717149,2.416549069448184,19-10-22_YC022_probe1,285,"(0, 0, 0)",36
147,PkC_cs,mifr,-1.0596402703067884,1.8092363216447893,19-10-22_YC022_probe1,441,"(0, 0, 0)",37
148,GrC,mifr,0.5258091948428791,96.39080346406575,19-10-22_YC022_probe1,692,"(42, 161, 73)",38
149,GrC,mifr,-0.1985891284656797,53.17609989898064,19-10-22_YC022_probe1,699,"(42, 161, 73)",39
150,GrC,mifr,-0.33440523275858514,45.07385490816421,19-10-22_YC022_probe1,706,"(42, 161, 73)",40
151,PkC_ss,mifr,1.4239590248073948,149.97082623617197,19-10-22_YC022_probe1,975,"(28, 120, 181)",41
152,PkC_ss,mifr,0.4027853660955486,89.05169441357015,19-10-22_YC022_probe1,997,"(28, 120, 181)",42
153,GrC,mifr,0.8817131073621421,117.62260588863138,19-10-22_YC022_probe1,1133,"(42, 161, 73)",43
154,GrC,mifr,-0.7393171692006454,20.91842999858052,19-10-22_YC022_probe1,1233,"(42, 161, 73)",44
155,GrC,mifr,1.3129399162082305,143.3478707242646,19-10-22_YC022_probe1,2255,"(42, 161, 73)",45
156,GrC,mifr,-0.426750811520756,39.564887419770955,18-12-13_YC008_probe1,445,"(42, 161, 73)",46
157,GrC,mifr,-0.8953179014705265,11.612050919473308,18-12-13_YC008_probe1,459,"(42, 161, 73)",47
158,GrC,mifr,-0.36549002989569235,43.21946037074242,18-12-13_YC008_probe1,471,"(42, 161, 73)",48
159,MFB,mifr,0.12040712522822566,72.20613917183925,21-06-13_DK283_probe1,79,"(214, 37, 41)",49
160,MFB,mifr,-0.744749800302756,20.594340978628207,21-06-13_DK283_probe1,99,"(214, 37, 41)",50
161,PkC_ss,mifr,0.665984625245102,104.75310839634818,21-06-13_DK283_probe1,132,"(28, 120, 181)",51
162,PkC_cs,mifr,-1.0383233826083953,3.080916491483997,21-06-13_DK283_probe1,141,"(0, 0, 0)",52
163,PkC_cs,mifr,-1.0292691672878813,3.621054725519909,21-06-13_DK283_probe1,142,"(0, 0, 0)",53
164,PkC_ss,mifr,0.5832136056245726,99.81532077096541,21-06-13_DK283_probe1,177,"(28, 120, 181)",54
165,MFB,mifr,0.4839400677799217,93.89305898242387,21-06-13_DK283_probe1,185,"(214, 37, 41)",55
166,MFB,mifr,-0.26731939285685313,49.07592751309103,21-06-13_DK283_probe1,205,"(214, 37, 41)",56
167,MFB,mifr,2.108572574402625,190.8121294949547,21-06-13_DK283_probe1,209,"(214, 37, 41)",57
168,PkC_ss,mifr,1.7716610128126646,170.71333468374914,21-06-13_DK283_probe1,581,"(28, 120, 181)",58
169,PkC_cs,mifr,-1.0393299811837706,3.020866850776378,21-06-13_DK283_probe1,1250,"(0, 0, 0)",59
170,PkC_ss,mifr,1.4563689513938174,151.90427269088144,21-06-13_DK283_probe1,1841,"(28, 120, 181)",60
171,MFB,mifr,0.6466915867252548,103.60216296525304,21-06-14_DK284_probe1,328,"(214, 37, 41)",61
172,MFB,mifr,-0.7399256520277281,20.882130349408605,21-06-14_DK284_probe1,407,"(214, 37, 41)",62
173,MFB,mifr,-0.6997093298000566,23.28127511220852,21-06-14_DK284_probe1,939,"(214, 37, 41)",63
174,MFB,mifr,-0.5420582597497824,32.6861067355406,19-01-23_YC012,724,"(214, 37, 41)",64
175,MFB,mifr,-0.619669287033736,28.05614359297107,19-01-23_YC012,796,"(214, 37, 41)",65
176,MFB,mifr,0.06066644711663875,68.64224951017071,19-01-23_YC012,1856,"(214, 37, 41)",66
177,PkC_ss,mifr,1.6196114674309752,161.64266759431575,19-01-24_YC013_probe1,71,"(28, 120, 181)",67
178,PkC_cs,mifr,-0.9275765409794149,9.687629646074306,19-01-24_YC013_probe1,73,"(0, 0, 0)",68
179,PkC_ss,mifr,1.82609045392098,173.96037721135477,19-01-24_YC013_probe1,166,"(28, 120, 181)",69
180,PkC_cs,mifr,-1.0209170727548746,4.119307244580082,19-01-24_YC013_probe1,169,"(0, 0, 0)",70
181,MFB,mifr,-0.1192332536701934,57.91015365792924,19-01-24_YC013_probe1,309,"(214, 37, 41)",71
182,MFB,mifr,-0.6852619893808741,24.143145596208665,19-01-24_YC013_probe1,321,"(214, 37, 41)",72
