,label,feature,normalised_value,raw_value,dp,unit,color
72,MFB,mfr,-0.6940568219680912,5.093335478003193,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,328,purple
73,MFB,mfr,-0.6352110283738259,7.466312052337362,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,407,purple
74,MFB,mfr,-0.6284562079958316,7.738702473840279,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,939,purple
75,MFB,mfr,-0.7543972505324962,2.660087241844288,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,724,purple
76,MFB,mfr,-0.5838826614112275,9.536145849479723,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,796,purple
77,MFB,mfr,-0.11441435567327271,28.467614419513303,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,1856,purple
78,MFB,mfr,-0.5466941138083097,11.035786637803373,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,321,purple
79,MFB,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,309,gray
80,MFB,mfr,-0.6077492602259553,8.573717161936283,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,305,purple
81,MLI,mfr,0.38210821836480025,48.49005552965021,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1693,red
82,PkC_ss,mfr,1.8171503220024277,106.35861481180716,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,63,blue
83,PkC_ss,mfr,1.4460642671182504,91.3944438572319,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,481,blue
84,PkC_ss,mfr,1.1738928064428382,80.41903744435949,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,489,blue
85,PkC_ss,mfr,-0.029276535394855953,31.900825882401005,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1185,blue
86,PkC_cs,mfr,-0.7827997190606558,1.5147480705300185,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,54,orange
87,PkC_cs,mfr,-0.7871077884989971,1.3410237100723306,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,64,orange
88,PkC_cs,mfr,-0.8203629016347324,0.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,240,gray
89,PkC_cs,mfr,-0.7974307031334454,0.9247486781593508,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1058,orange
90,MLI,mfr,-0.7043088189368233,4.679920225000013,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,996,red
91,MLI,mfr,-0.12494762875626607,28.04285661185509,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,273,red
92,MLI,mfr,-0.7121359933707421,4.364286762683574,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,300,red
93,MLI,mfr,-0.750637812146447,2.811687869142423,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,503,red
94,MLI,mfr,1.885873768572681,109.12991109074134,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-07-26_MO027,347,red
95,MLI,mfr,0.7876901118546585,64.84528286945655,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-07-26_MO027,189,red
96,MLI,mfr,-0.01660053110219587,32.411990052435634,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,420,red
97,MLI,mfr,-0.43630673984680146,15.48719491209763,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,347,red
98,PkC_ss,mifr,2.2326312387608396,168.88792654984326,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,431,blue
99,PkC_ss,mifr,2.4680995647018897,181.01532929247563,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,437,blue
100,PkC_ss,mifr,0.4601366129621715,77.59855206474408,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,487,blue
101,PkC_ss,mifr,0.3162101255119327,70.18585877928518,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,492,blue
102,PkC_ss,mifr,0.4095097498418062,74.99110005945612,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,494,blue
103,PkC_ss,mifr,0.017681474116549592,54.81063932580726,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,512,blue
104,PkC_ss,mifr,-1.0465339856732443,0.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,668,gray
105,GoC,mifr,-0.5592651287171597,25.0959684222156,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,423,green
106,GoC,mifr,0.34114968730004436,71.47032924392387,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1142,green
107,GoC,mifr,-0.7672823669312869,14.382388091821683,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1146,green
108,GoC,mifr,0.013160069840007386,54.57777195222422,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,473,green
109,GoC,mifr,-0.42462377585592553,32.03044636287014,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,495,green
