,label,feature,normalised_value,raw_value,dp,unit,color,plotting_id,lab
2348,GrC,repolarisation_t,-0.6978423557109888,184.0,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown,48,hausser
2349,GrC,repolarisation_t,-0.6631937822461703,190.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown,49,hausser
2350,GrC,repolarisation_t,-0.9057337964998996,148.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown,50,hausser
2351,GrC,repolarisation_t,-0.8826347475233539,152.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown,51,hausser
2352,GrC,repolarisation_t,-0.8075628383495806,165.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown,52,hausser
2353,GrC,repolarisation_t,-0.8422114118143991,159.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown,53,hausser
2354,GrC,repolarisation_t,-1.038553328115037,125.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown,54,hausser
2355,PkC_ss,repolarisation_t,1.450369199107756,556.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue,55,hausser
2356,PkC_ss,repolarisation_t,-0.6054461598048062,200.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue,56,hausser
2357,PkC_cs,repolarisation_t,-0.5476985373634421,210.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange,57,hausser
2358,PkC_cs,repolarisation_t,-0.1838885159828482,273.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray,58,hausser
2359,GrC,repolarisation_t,-0.5650228240958514,207.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown,59,hausser
2360,GrC,repolarisation_t,-0.4610771037013959,225.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown,60,hausser
2361,GrC,repolarisation_t,-0.3398070965745313,246.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown,61,hausser
2362,MFB,repolarisation_t,-1.2695438178804934,85.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple,62,hausser
2363,MFB,repolarisation_t,-0.9461571322088544,141.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple,63,hausser
2364,MFB,repolarisation_t,-0.9230580832323088,145.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple,64,hausser
2365,MFB,repolarisation_t,-1.038553328115037,125.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple,65,hausser
2366,MFB,repolarisation_t,-1.431237160716313,57.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple,66,hausser
2367,PkC_ss,repolarisation_t,-0.6343199710254883,195.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray,67,hausser
2368,PkC_ss,repolarisation_t,0.0471019737826082,313.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue,68,hausser
2369,PkC_ss,repolarisation_t,-0.1319156557856205,282.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue,69,hausser
2370,PkC_ss,repolarisation_t,0.9190910726472064,464.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,blue,70,hausser
2371,PkC_cs,repolarisation_t,-0.3109332853538492,251.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,orange,71,hausser
2372,PkC_cs,repolarisation_t,3.24632025703418,867.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,orange,72,hausser
2373,PkC_cs,repolarisation_t,-0.3744556700393497,240.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1250,gray,73,hausser
2374,MFB,repolarisation_t,0.3011915125246103,357.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,328,purple,74,hausser
2375,MFB,repolarisation_t,0.6650015339052042,420.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,407,purple,75,hausser
2376,MFB,repolarisation_t,-0.8422114118143991,159.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,939,purple,76,hausser
2377,MFB,repolarisation_t,-0.8075628383495806,165.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,724,purple,77,hausser
2378,MFB,repolarisation_t,-0.7209414046875344,180.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,796,purple,78,hausser
2379,MFB,repolarisation_t,2.65151974588813,764.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,1856,purple,79,hausser
2380,MFB,repolarisation_t,-1.1136252372888105,112.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,321,purple,80,hausser
2381,MFB,repolarisation_t,-0.7902385516171714,168.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,309,gray,81,hausser
2382,PkC_ss,repolarisation_t,1.461918723596029,558.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,71,blue,82,hausser
2383,PkC_ss,repolarisation_t,2.4667273540757644,732.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,166,blue,83,hausser
2384,PkC_ss,repolarisation_t,-0.0626185088559835,294.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,479,gray,84,hausser
2385,PkC_cs,repolarisation_t,1.675584926629076,595.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,73,orange,85,hausser
2386,PkC_cs,repolarisation_t,-0.1492399425180297,279.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,415,orange,86,hausser
2387,PkC_cs,repolarisation_t,1.1558563246567992,505.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,169,orange,87,hausser
2388,PkC_ss,repolarisation_t,-0.2762847118890308,257.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,41,blue,88,hausser
2389,PkC_ss,repolarisation_t,0.0413272115384718,312.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,61,blue,89,hausser
2390,PkC_ss,repolarisation_t,-0.4148790057483046,233.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,110,blue,90,hausser
2391,PkC_ss,repolarisation_t,2.068268759230352,663.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,124,blue,91,hausser
2392,PkC_ss,repolarisation_t,-0.5881218730723969,203.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,572,blue,92,hausser
2393,PkC_cs,repolarisation_t,-0.1434651802738933,280.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,42,orange,93,hausser
2394,PkC_cs,repolarisation_t,3.0037802427804507,825.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,53,orange,94,hausser
2395,PkC_cs,repolarisation_t,3.096176438686633,841.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,91,orange,95,hausser
2396,PkC_cs,repolarisation_t,2.9749064315597686,820.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,112,orange,96,hausser
2397,PkC_cs,repolarisation_t,-0.1319156557856205,282.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/20-07-21_DK206/20-07-21_DK206_probe1,123,orange,97,hausser
2398,MLI,repolarisation_t,-0.7093918801992616,182.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1693,red,98,hausser
2399,PkC_ss,repolarisation_t,-0.0914923200766656,289.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,63,blue,99,hausser
2400,PkC_ss,repolarisation_t,-0.8884095097674903,151.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,481,blue,100,hausser
2401,PkC_ss,repolarisation_t,-0.5707975863399878,206.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,489,blue,101,hausser
2402,PkC_ss,repolarisation_t,-0.8017880761054442,166.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1185,blue,102,hausser
2403,PkC_cs,repolarisation_t,-0.8653104607909448,155.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,54,orange,103,hausser
2404,PkC_cs,repolarisation_t,-0.3975547190158954,236.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,64,orange,104,hausser
2405,PkC_cs,repolarisation_t,2.027845423521397,656.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,240,gray,105,hausser
2406,PkC_cs,repolarisation_t,-0.715166642443398,181.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/21-06-11_DK278/21-06-11_DK278_probe1,1058,orange,106,hausser
2407,MLI,repolarisation_t,-0.8191123628378534,163.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,996,red,107,hausser
2408,MLI,repolarisation_t,-0.715166642443398,181.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,273,red,108,hausser
2409,MLI,repolarisation_t,-0.6978423557109888,184.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,300,red,109,hausser
2410,MLI,repolarisation_t,0.1510476941770636,331.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/19-12-13_YC007/19-12-13_YC007_probe1,503,red,110,hausser
2413,MLI,repolarisation_t,-0.5707975863399878,206.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,420,red,113,hausser
2414,MLI,repolarisation_t,-0.1203661312973476,284.0,/media/npyx/4TB_ssd1/optag_recordings/MLI/22-08-13_MO042,347,red,114,hausser
2415,PkC_ss,depolarisation_t,-0.0144954727658734,369.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,431,blue,0,hausser
2416,PkC_ss,depolarisation_t,-0.1101719927878635,317.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,437,blue,1,hausser
2417,PkC_ss,depolarisation_t,0.11613977572569,440.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,487,blue,2,hausser
2418,PkC_ss,depolarisation_t,-0.1782495166496642,280.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,492,blue,3,hausser
2419,PkC_ss,depolarisation_t,-0.2610465051302326,235.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,494,blue,4,hausser
2420,PkC_ss,depolarisation_t,0.0075837241622781,381.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,512,blue,5,hausser
2421,PkC_ss,depolarisation_t,0.1032602441842682,433.0,/media/npyx/4TB_ssd1/optag_recordings/PkC/18-08-30_YC001/18-08-30_YC001_probe1,668,gray,6,hausser
2422,GoC,depolarisation_t,-0.391681753621796,164.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,423,green,7,hausser
2423,GoC,depolarisation_t,-0.4045612851632177,157.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1146,green,8,hausser
2424,GoC,depolarisation_t,-0.1175317250972474,313.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,473,green,9,hausser
2425,GoC,depolarisation_t,-0.5094374705719377,100.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,495,green,10,hausser
2426,GoC,depolarisation_t,-0.2592065720528866,236.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,496,green,11,hausser
2427,GoC,depolarisation_t,-0.5627955298149706,71.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,499,green,12,hausser
2428,GoC,depolarisation_t,-0.1267313904839772,308.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,578,green,13,hausser
2429,GoC,depolarisation_t,-0.4395200136327911,138.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,590,green,14,hausser
2430,GoC,depolarisation_t,-0.2316075758926971,251.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,617,green,15,hausser
2431,GoC,depolarisation_t,-0.2849656351357301,222.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,622,green,16,hausser
2432,PkC_ss,depolarisation_t,-0.0899327289370579,328.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1195,blue,17,hausser
2433,PkC_ss,depolarisation_t,-0.2555267058981947,238.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,370,blue,18,hausser
2434,PkC_ss,depolarisation_t,-0.2720861035943083,229.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1124,blue,19,hausser
2435,PkC_ss,depolarisation_t,-0.2941653005224599,217.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1126,blue,20,hausser
2436,PkC_ss,depolarisation_t,-0.1064921266331716,319.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,783,blue,21,hausser
2437,PkC_ss,depolarisation_t,-0.1322511897160151,305.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,826,gray,22,hausser
2438,PkC_ss,depolarisation_t,-0.2739260366716543,228.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1197,blue,23,hausser
2439,PkC_ss,depolarisation_t,-0.2996850997544978,214.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,517,blue,24,hausser
2440,PkC_ss,depolarisation_t,-0.086252862782366,330.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1142,blue,25,hausser
2441,PkC_ss,depolarisation_t,-0.0568139335448306,346.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1199,blue,26,hausser
2442,PkC_cs,depolarisation_t,5.030601025316759,3111.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,364,orange,27,hausser
2443,PkC_cs,depolarisation_t,0.4878062573495747,642.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,424,orange,28,hausser
2444,PkC_cs,depolarisation_t,-0.2279277097380052,253.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,369,orange,29,hausser
2445,PkC_cs,depolarisation_t,-0.2628864382075785,234.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,402,orange,30,hausser
2446,PkC_cs,depolarisation_t,2.2026238854360134,1574.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,723,gray,31,hausser
2447,PkC_cs,depolarisation_t,0.0149434564716619,385.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,380,orange,32,hausser
2448,PkC_cs,depolarisation_t,1.284497279840377,1075.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1031,orange,33,hausser
2449,PkC_cs,depolarisation_t,0.0370226533998135,397.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe1,1109,orange,34,hausser
2450,GoC,depolarisation_t,-0.1414508551027449,300.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,447,green,35,hausser
2451,GoC,depolarisation_t,-0.1966488474231238,270.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,452,green,36,hausser
2452,GoC,depolarisation_t,-0.0384146027713709,356.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,956,green,37,hausser
2453,GoC,depolarisation_t,-0.2941653005224599,217.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,464,green,38,hausser
2454,GoC,depolarisation_t,-0.2610465051302326,235.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,468,green,39,hausser
2455,GoC,depolarisation_t,-0.3788022220803743,171.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,973,green,40,hausser
2456,GoC,depolarisation_t,-0.290485434367768,219.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,478,green,41,hausser
2457,GoC,depolarisation_t,-0.3217642966826494,202.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,522,green,42,hausser
2458,GoC,depolarisation_t,-0.3254441628373413,200.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,1011,green,43,hausser
2459,GoC,depolarisation_t,0.3406116111618976,562.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,530,green,44,hausser
2460,GoC,depolarisation_t,-0.3015250328318438,213.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-03-06_DK186/20-03-06_DK186_probe2,603,gray,45,hausser
2461,GoC,depolarisation_t,-0.2923253674451139,218.0,/media/npyx/4TB_ssd1/optag_recordings/GoC/20-11-05_DK215/20-11-05_DK215_probe1,3191,green,46,hausser
2462,GrC,depolarisation_t,-0.4174408167046395,150.0,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,230,gray,47,hausser
2463,GrC,depolarisation_t,-0.4027213520858718,158.0,/media/npyx/ssd2/ago/optotag/recordings/GrC/22-03-04_MO003_GrC,250,brown,48,hausser
2464,GrC,depolarisation_t,-0.4082411513179097,155.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,692,brown,49,hausser
2465,GrC,depolarisation_t,-0.3217642966826494,202.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,699,brown,50,hausser
2466,GrC,depolarisation_t,-0.4248005490140233,146.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,706,brown,51,hausser
2467,GrC,depolarisation_t,-0.38984182054445,165.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1133,brown,52,hausser
2468,GrC,depolarisation_t,-0.3585629582295687,182.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,1233,brown,53,hausser
2469,GrC,depolarisation_t,-0.4376800805554451,139.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,2255,brown,54,hausser
2470,PkC_ss,depolarisation_t,-0.2647263712849245,233.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,975,blue,55,hausser
2471,PkC_ss,depolarisation_t,-0.2113683120418915,262.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,997,blue,56,hausser
2472,PkC_cs,depolarisation_t,-0.2996850997544978,214.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,285,orange,57,hausser
2473,PkC_cs,depolarisation_t,-0.2592065720528866,236.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/19-10-22_YC022/19-10-22_YC022_probe1,441,gray,58,hausser
2474,GrC,depolarisation_t,-0.443199879787483,136.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,445,brown,59,hausser
2475,GrC,depolarisation_t,-0.4064012182405637,156.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,459,brown,60,hausser
2476,GrC,depolarisation_t,-0.4284804151687153,144.0,/media/npyx/4TB_ssd1/optag_recordings/GrC/18-12-13_YC008/18-12-13_YC008_probe1,471,brown,61,hausser
2477,MFB,depolarisation_t,-0.5848747267431222,59.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,79,purple,62,hausser
2478,MFB,depolarisation_t,-0.3843220213124121,168.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,99,purple,63,hausser
2479,MFB,depolarisation_t,-0.4560794113289048,129.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,185,purple,64,hausser
2480,MFB,depolarisation_t,0.0701414487920409,415.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,205,purple,65,hausser
2481,MFB,depolarisation_t,-0.5591156636602788,73.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,209,purple,66,hausser
2482,PkC_ss,depolarisation_t,-0.3456834266881469,189.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,132,gray,67,hausser
2483,PkC_ss,depolarisation_t,-0.237127375124735,248.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,177,blue,68,hausser
2484,PkC_ss,depolarisation_t,-0.1451307212574368,298.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,581,blue,69,hausser
2485,PkC_ss,depolarisation_t,-0.2242478435833133,255.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1841,blue,70,hausser
2486,PkC_cs,depolarisation_t,-0.3622428243842606,180.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,141,orange,71,hausser
2487,PkC_cs,depolarisation_t,0.2578146226813292,517.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,142,orange,72,hausser
2488,PkC_cs,depolarisation_t,-0.2831257020583841,223.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-13_DK283/21-06-13_DK283_probe1,1250,gray,73,hausser
2489,MFB,depolarisation_t,-0.3861619543897581,167.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,328,purple,74,hausser
2490,MFB,depolarisation_t,-0.3199243636053034,203.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,407,purple,75,hausser
2491,MFB,depolarisation_t,-0.4266404820913693,145.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/21-06-14_DK284/21-06-14_DK284_probe1,939,purple,76,hausser
2492,MFB,depolarisation_t,-0.4468797459421749,134.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,724,purple,77,hausser
2493,MFB,depolarisation_t,-0.5315166675000893,88.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,796,purple,78,hausser
2494,MFB,depolarisation_t,-0.2702461705169624,230.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-23_YC012,1856,purple,79,hausser
2495,MFB,depolarisation_t,-0.4799985413344023,116.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,321,purple,80,hausser
2496,MFB,depolarisation_t,-0.1708897843402803,284.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,309,gray,81,hausser
2497,PkC_ss,depolarisation_t,-0.1745696504949722,282.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,71,blue,82,hausser
2498,PkC_ss,depolarisation_t,-0.237127375124735,248.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,166,blue,83,hausser
2499,PkC_ss,depolarisation_t,0.0186233226263539,387.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,479,gray,84,hausser
2500,PkC_cs,depolarisation_t,3.4556183111086147,2255.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,73,orange,85,hausser
2501,PkC_cs,depolarisation_t,-0.0310548704619871,360.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,415,orange,86,hausser
2502,PkC_cs,depolarisation_t,5.681937334697231,3465.0,/media/npyx/4TB_ssd1/optag_recordings/MFB/19-01-24_YC013/19-01-24_YC013_probe1,169,orange,87,hausser
